Iteration, Diversity, Elitism Rate, Mutation Rate, Population Size, Crossover Type, Mutation Type
200, 1773, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
210, 1850, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
220, 1897, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
230, 1979, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
240, 2029, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
250, 2071, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
260, 2153, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
270, 2234, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
280, 2287, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
290, 2371, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
300, 2413, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
310, 2477, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
320, 2564, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
330, 2632, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
340, 2687, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
350, 2779, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
360, 2861, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
370, 2933, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
380, 3020, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
390, 3115, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
400, 3193, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
410, 3262, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
420, 3328, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
430, 3405, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
440, 3464, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
450, 3521, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
460, 3575, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
470, 3638, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
480, 3699, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
490, 3767, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
500, 3831, 0,05, 0,20, 300, singlePointCrossover, inversionMutation
10, 390, 0,05, 0,20, 300, twoPointCrossover, flipMutation
20, 490, 0,05, 0,20, 300, twoPointCrossover, flipMutation
30, 577, 0,05, 0,20, 300, twoPointCrossover, flipMutation
40, 666, 0,05, 0,20, 300, twoPointCrossover, flipMutation
50, 759, 0,05, 0,20, 300, twoPointCrossover, flipMutation
60, 842, 0,05, 0,20, 300, twoPointCrossover, flipMutation
70, 925, 0,05, 0,20, 300, twoPointCrossover, flipMutation
80, 1012, 0,05, 0,20, 300, twoPointCrossover, flipMutation
90, 1114, 0,05, 0,20, 300, twoPointCrossover, flipMutation
100, 1195, 0,05, 0,20, 300, twoPointCrossover, flipMutation
110, 1284, 0,05, 0,20, 300, twoPointCrossover, flipMutation
120, 1379, 0,05, 0,20, 300, twoPointCrossover, flipMutation
130, 1476, 0,05, 0,20, 300, twoPointCrossover, flipMutation
140, 1557, 0,05, 0,20, 300, twoPointCrossover, flipMutation
150, 1634, 0,05, 0,20, 300, twoPointCrossover, flipMutation
